"統計名：","市区町村データ 基礎データ（オリジナル）"
"表番号：","0000020102"
"表題：","Ｂ　自然環境"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/Ｂ　自然環境 コード","B1101","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103"
"調査年 コード","調査年","地域 コード","地域","/Ｂ　自然環境","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】"
"2014100000","2014年度","02208","青森県 むつ市","","86,416","86,416","13,529","268","72,222","71,640","582","187,265,177","13,456,519"
"2014100000","2014年度","02209","青森県 つがる市","","25,355","25,355","21,338","125","3,868","3,867","1","171,583,184","10,381,358"
"2014100000","2014年度","02210","青森県 平川市","","34,601","34,601","9,524","0","25,068","24,965","103","92,462,487","8,225,494"
"2014100000","2014年度","02301","青森県 平内町","","21,709","21,709","4,671","0","17,043","16,988","55","122,469,608","2,311,560"
"2014100000","2014年度","02303","青森県 今別町","","12,527","12,527","1,959","0","10,719","10,548","171","21,546,372","899,020"
"2014100000","2014年度","02304","青森県 蓬田村","","8,065","8,065","2,037","0","6,124","6,019","105","24,161,848","751,823"
"2014100000","2014年度","02307","青森県 外ヶ浜町","","23,029","23,029","3,105","0","19,999","19,813","186","24,926,756","1,470,854"
"2014100000","2014年度","02321","青森県 鰺ヶ沢町","","34,308","34,308","7,834","0","26,324","26,317","7","102,597,201","2,913,580"
"2014100000","2014年度","02323","青森県 深浦町","","48,889","48,889","6,522","0","42,392","42,286","106","89,195,450","2,350,195"
"2014100000","2014年度","02343","青森県 西目屋村","","24,602","24,602","1,807","0","22,605","22,257","348","23,546,802","411,848"
"2014100000","2014年度","02361","青森県 藤崎町","","3,729","3,729","3,729","0","0","0","0","29,689,181","3,799,256"
"2014100000","2014年度","02362","青森県 大鰐町","","16,343","16,343","3,833","0","12,672","12,672","0","58,146,405","2,294,137"
"2014100000","2014年度","02367","青森県 田舎館村","","2,235","2,235","2,235","0","0","0","0","16,994,713","2,171,532"
"2014100000","2014年度","02381","青森県 板柳町","","4,188","4,188","4,188","0","0","0","0","33,699,733","3,554,907"
"2014100000","2014年度","02384","青森県 鶴田町","","4,643","4,643","4,523","0","120","120","0","34,821,419","3,502,979"
"2014100000","2014年度","02387","青森県 中泊町","","21,632","21,632","6,963","0","14,881","14,481","400","51,524,813","3,433,514"
"2014100000","2014年度","02401","青森県 野辺地町","","8,168","8,168","2,715","0","5,424","5,163","261","43,212,005","2,854,184"
"2014100000","2014年度","02402","青森県 七戸町","","33,723","33,723","11,737","0","22,092","21,735","357","134,104,566","5,206,788"
"2014100000","2014年度","02405","青森県 六戸町","","8,389","8,389","5,655","0","2,681","2,525","156","70,977,619","4,908,592"
"2014100000","2014年度","02406","青森県 横浜町","","12,638","12,638","2,983","0","9,570","7,888","1,682","53,728,428","2,267,836"
"2014100000","2014年度","02408","青森県 東北町","","32,650","32,650","11,465","6,369","14,804","13,852","952","164,855,618","7,238,195"
"2014100000","2014年度","02411","青森県 六ヶ所村","","25,268","25,268","11,310","1,211","12,826","12,250","576","111,690,507","8,053,521"
"2014100000","2014年度","02412","青森県 おいらせ町","","7,196","7,196","5,897","0","1,299","1,299","0","58,676,594","8,009,947"
"2014100000","2014年度","02423","青森県 大間町","","5,210","5,210","1,401","0","3,778","3,762","16","12,113,403","1,040,531"
"2014100000","2014年度","02424","青森県 東通村","","29,527","29,527","6,110","0","23,133","21,664","1,469","156,895,027","3,209,863"
"2014100000","2014年度","02425","青森県 風間浦村","","6,955","6,955","530","0","6,411","6,379","32","11,624,656","312,543"
"2014100000","2014年度","02426","青森県 佐井村","","13,504","13,504","1,687","0","11,835","11,803","32","14,069,511","447,656"
"2014100000","2014年度","02441","青森県 三戸町","","15,179","15,179","5,500","0","9,797","9,680","117","104,682,210","3,483,212"
"2014100000","2014年度","02442","青森県 五戸町","","17,767","17,767","8,489","0","9,266","9,266","0","144,309,195","6,273,626"
"2014100000","2014年度","02443","青森県 田子町","","24,198","24,198","4,770","0","19,451","19,065","386","103,816,320","2,714,341"
"2014100000","2014年度","02445","青森県 南部町","","15,312","15,312","7,563","0","7,697","7,697","0","116,664,808","5,589,460"
"2014100000","2014年度","02446","青森県 階上町","","9,401","9,401","3,931","0","5,468","5,468","0","61,779,314","3,474,622"
"2014100000","2014年度","02450","青森県 新郷村","","15,077","15,077","3,346","0","11,750","11,605","145","71,839,698","1,028,962"
"2014100000","2014年度","03201","岩手県 盛岡市","","88,647","88,647","23,825","0","64,991","64,878","113","441,326,291","38,418,774"
"2014100000","2014年度","03202","岩手県 宮古市","","125,915","125,915","11,823","0","114,157","113,542","615","546,983,324","10,495,799"
"2014100000","2014年度","03203","岩手県 大船渡市","","32,250","32,250","5,418","0","26,822","26,456","366","179,373,354","9,372,789"
"2014100000","2014年度","03205","岩手県 花巻市","","90,839","90,839","32,093","0","58,500","58,442","58","480,664,578","31,255,344"
"2014100000","2014年度","03206","岩手県 北上市","","43,755","43,755","20,318","0","23,430","23,420","10","178,084,657","24,727,475"
"2014100000","2014年度","03207","岩手県 久慈市","","62,350","62,350","7,921","0","53,414","53,387","27","414,783,820","9,538,936"
"2014100000","2014年度","03208","岩手県 遠野市","","82,597","82,597","13,122","0","68,350","66,677","1,673","355,211,858","8,607,122"
"2014100000","2014年度","03209","岩手県 一関市","","125,642","125,642","47,679","0","77,741","77,735","6","849,868,308","38,610,804"
"2014100000","2014年度","03210","岩手県 陸前高田市","","23,194","23,194","4,466","0","18,279","18,278","1","93,157,861","5,464,425"
"2014100000","2014年度","03211","岩手県 釜石市","","44,034","44,034","4,338","0","38,880","38,835","45","200,193,191","6,850,738"
"2014100000","2014年度","03213","岩手県 二戸市","","42,042","42,042","10,894","0","31,125","31,115","10","303,684,459","9,294,000"
"2014100000","2014年度","03214","岩手県 八幡平市","","86,230","86,230","21,124","0","66,111","64,132","1,979","284,906,364","11,744,805"
"2014100000","2014年度","03215","岩手県 奥州市","","99,330","99,330","44,472","0","54,551","54,335","216","444,297,937","35,097,798"
"2014100000","2014年度","03216","岩手県 滝沢市","","18,246","18,246","8,876","0","9,370","7,555","1,815","91,723,970","8,857,865"
"2014100000","2014年度","03301","岩手県 雫石町","","60,882","60,882","12,787","0","47,918","45,858","2,060","169,755,240","5,750,337"
"2014100000","2014年度","03302","岩手県 葛巻町","","43,496","43,496","6,378","0","37,054","37,054","0","279,464,523","2,568,270"
"2014100000","2014年度","03303","岩手県 岩手町","","36,046","36,046","8,940","0","27,106","27,103","3","215,222,693","4,439,225"
"2014100000","2014年度","03321","岩手県 紫波町","","23,898","23,898","10,148","0","13,825","13,821","4","154,608,911","9,035,877"
"2014100000","2014年度","03322","岩手県 矢巾町","","6,732","6,732","5,142","0","1,581","1,581","0","42,794,711","6,985,043"
"2014100000","2014年度","03366","岩手県 西和賀町","","59,074","59,074","10,716","0","48,176","47,964","212","133,955,842","2,173,000"
"2014100000","2014年度","03381","岩手県 金ケ崎町","","17,976","17,976","10,775","0","7,082","6,826","256","86,183,505","6,626,303"
"2014100000","2014年度","03402","岩手県 平泉町","","6,339","6,339","3,270","0","3,069","3,069","0","39,258,101","2,500,554"
"2014100000","2014年度","03441","岩手県 住田町","","33,484","33,484","3,441","0","30,033","29,703","330","102,557,988","2,262,804"
"2014100000","2014年度","03461","岩手県 大槌町","","20,042","20,042","2,244","0","17,616","17,608","8","66,081,103","2,031,926"
"2014100000","2014年度","03482","岩手県 山田町","","26,281","26,281","2,559","0","23,631","23,631","0","92,372,147","2,751,260"
"2014100000","2014年度","03483","岩手県 岩泉町","","99,236","99,236","7,429","0","92,234","90,959","1,275","493,858,912","2,705,406"
"2014100000","2014年度","03484","岩手県 田野畑村","","15,619","15,619","2,207","0","13,476","13,476","0","119,085,299","1,301,276"
"2014100000","2014年度","03485","岩手県 普代村","","6,966","6,966","943","0","5,831","5,680","151","55,865,336","759,259"
"2014100000","2014年度","03501","岩手県 軽米町","","24,582","24,582","5,806","0","18,721","18,721","0","221,839,525","3,696,145"
"2014100000","2014年度","03503","岩手県 野田村","","8,080","8,080","1,179","0","7,068","7,006","62","41,824,427","1,343,997"
"2014100000","2014年度","03506","岩手県 九戸村","","13,402","13,402","3,493","0","9,909","9,909","0","82,828,915","2,851,519"
"2014100000","2014年度","03507","岩手県 洋野町","","30,292","30,292","6,815","0","23,973","23,221","752","272,972,093","5,928,317"
"2014100000","2014年度","03524","岩手県 一戸町","","30,003","30,003","8,363","0","22,076","22,039","37","232,597,585","4,503,061"
"2014100000","2014年度","04100","宮城県 仙台市","","78,630","78,630","34,142","0","44,456","44,439","17","317,288,144","101,074,127"
"2014100000","2014年度","04202","宮城県 石巻市","","55,450","55,450","24,079","609","30,762","30,724","38","272,855,064","30,929,764"
"2014100000","2014年度","04203","宮城県 塩竈市","","1,737","1,737","1,477","0","265","265","0","10,261,976","6,590,362"
"2014100000","2014年度","04205","宮城県 気仙沼市","","33,244","33,244","9,196","0","24,138","23,887","251","131,337,146","13,623,030"
"2014100000","2014年度","04206","宮城県 白石市","","28,648","28,648","9,231","0","19,547","19,337","210","164,985,766","8,946,086"
"2014100000","2014年度","04207","宮城県 名取市","","9,817","9,817","7,056","0","2,744","2,744","0","69,277,028","12,285,876"
"2014100000","2014年度","04208","宮城県 角田市","","14,753","14,753","9,108","0","5,655","5,584","71","111,843,570","8,885,260"
"2014100000","2014年度","04209","宮城県 多賀城市","","1,969","1,969","1,912","0","58","58","0","11,524,466","6,836,270"
"2014100000","2014年度","04211","宮城県 岩沼市","","6,045","6,045","4,647","0","1,411","1,409","2","37,536,046","9,058,611"
"2014100000","2014年度","04212","宮城県 登米市","","53,612","53,612","30,784","507","22,305","22,130","175","337,352,107","26,617,888"
"2014100000","2014年度","04213","宮城県 栗原市","","80,497","80,497","36,203","237","43,345","42,930","415","427,867,677","28,022,222"
"2014100000","2014年度","04214","宮城県 東松島市","","10,136","10,136","7,153","0","2,788","2,784","4","62,367,883","7,092,775"
"2014100000","2014年度","04215","宮城県 大崎市","","79,680","79,680","37,380","0","42,250","41,887","363","412,706,202","37,100,840"
"2014100000","2014年度","04301","宮城県 蔵王町","","15,283","15,283","6,695","0","8,541","8,541","0","81,060,618","6,481,355"
"2014100000","2014年度","04302","宮城県 七ヶ宿町","","26,309","26,309","3,053","0","23,256","23,217","39","44,020,794","706,980"
"2014100000","2014年度","04321","宮城県 大河原町","","2,499","2,499","1,789","0","713","701","12","19,455,042","4,105,213"
"2014100000","2014年度","04322","宮城県 村田町","","7,838","7,838","3,687","0","4,163","4,156","7","54,462,124","3,790,839"
"2014100000","2014年度","04323","宮城県 柴田町","","5,403","5,403","3,515","0","1,893","1,860","33","39,620,328","7,457,670"
"2014100000","2014年度","04324","宮城県 川崎町","","27,077","27,077","6,248","0","20,756","20,659","97","73,706,358","2,842,395"
"2014100000","2014年度","04341","宮城県 丸森町","","27,330","27,330","8,136","0","19,190","19,087","103","175,400,874","5,210,210"
"2014100000","2014年度","04361","宮城県 亘理町","","7,360","7,360","6,155","135","1,067","1,066","1","52,787,456","7,788,680"
"2014100000","2014年度","04362","宮城県 山元町","","6,458","6,458","4,250","0","2,176","2,176","0","49,515,253","4,499,977"
"2014100000","2014年度","04401","宮城県 松島町","","5,356","5,356","2,594","0","2,760","2,748","12","38,049,210","2,962,785"
"2014100000","2014年度","04404","宮城県 七ヶ浜町","","1,319","1,319","1,113","0","201","201","0","8,334,765","3,409,575"
"2014100000","2014年度","04406","宮城県 利府町","","4,489","4,489","2,222","0","2,212","2,204","8","25,479,117","4,819,057"
"2014100000","2014年度","04421","宮城県 大和町","","22,549","22,549","6,217","0","16,123","15,727","396","99,901,276","8,149,060"
"2014100000","2014年度","04422","宮城県 大郷町","","8,201","8,201","4,522","0","3,682","3,682","0","58,407,178","3,353,424"
"2014100000","2014年度","04423","（旧）宮城県 富谷町","","4,918","4,918","2,723","0","2,149","2,149","0","35,159,868","6,559,330"
"2014100000","2014年度","04424","宮城県 大衡村","","6,032","6,032","3,082","0","2,848","2,072","776","34,068,661","3,615,571"
"2014100000","2014年度","04444","宮城県 色麻町","","10,928","10,928","4,656","0","6,270","5,678","592","44,730,770","2,880,724"
"2014100000","2014年度","04445","宮城県 加美町","","46,067","46,067","13,103","0","32,879","32,651","228","124,686,427","8,971,546"
"2014100000","2014年度","04501","宮城県 涌谷町","","8,216","8,216","5,934","0","2,272","2,270","2","63,274,401","5,491,938"
"2014100000","2014年度","04505","宮城県 美里町","","7,490","7,490","7,477","0","13","13","0","59,430,096","7,541,169"
"2014100000","2014年度","04581","宮城県 女川町","","6,535","6,535","886","268","5,320","5,320","0","42,110,498","1,065,795"
"2014100000","2014年度","04606","宮城県 南三陸町","","16,340","16,340","3,686","0","12,595","12,524","71","98,448,312","3,347,942"
"2014100000","2014年度","05201","秋田県 秋田市","","90,609","90,609","28,716","0","61,541","61,454","87","366,809,653","49,875,391"
"2014100000","2014年度","05202","秋田県 能代市","","42,695","42,695","17,362","104","25,186","25,096","90","174,126,018","15,795,832"
"2014100000","2014年度","05203","秋田県 横手市","","69,280","69,280","31,612","0","37,732","37,444","288","341,516,523","25,060,514"
"2014100000","2014年度","05204","秋田県 大館市","","91,322","91,322","19,091","0","72,209","70,092","2,117","251,368,815","19,952,546"
"2014100000","2014年度","05206","秋田県 男鹿市","","24,109","24,109","11,567","0","12,540","12,411","129","142,580,939","8,859,173"
"2014100000","2014年度","05207","秋田県 湯沢市","","79,091","79,091","15,802","0","63,247","62,072","1,175","151,793,134","11,834,906"
"2014100000","2014年度","05209","秋田県 鹿角市","","70,752","70,752","14,733","0","55,914","55,296","618","241,025,578","10,353,330"
"2014100000","2014年度","05210","秋田県 由利本荘市","","120,960","120,960","29,623","0","91,233","89,380","1,853","623,403,826","20,407,459"
"2014100000","2014年度","05211","秋田県 潟上市","","9,773","9,773","6,572","0","3,128","3,128","0","65,893,235","7,159,770"
"2014100000","2014年度","05212","秋田県 大仙市","","86,677","86,677","36,680","0","49,874","49,556","318","485,953,211","23,897,230"
"2014100000","2014年度","05213","秋田県 北秋田市","","115,276","115,276","19,034","0","96,347","96,344","3","359,477,294","10,975,557"
"2014100000","2014年度","05214","秋田県 にかほ市","","24,113","24,113","7,821","0","16,299","14,665","1,634","123,123,619","6,570,819"
"2014100000","2014年度","05215","秋田県 仙北市","","109,356","109,356","15,121","2,575","91,606","89,065","2,541","232,350,378","9,039,962"
"2014100000","2014年度","05303","秋田県 小坂町","","20,170","20,170","1,905","2,447","15,846","14,223","1,623","39,377,996","2,548,887"
"2014100000","2014年度","05327","秋田県 上小阿仁村","","25,672","25,672","1,851","0","23,814","23,805","9","25,547,694","883,159"
"2014100000","2014年度","05346","秋田県 藤里町","","28,213","28,213","3,703","0","24,479","24,047","432","26,088,624","1,103,453"
"2014100000","2014年度","05348","秋田県 三種町","","24,798","24,798","11,121","0","13,587","13,400","187","151,369,623","6,124,502"
"2014100000","2014年度","05349","秋田県 八峰町","","23,414","23,414","4,359","0","19,119","18,690","429","43,532,738","2,623,151"
"2014100000","2014年度","05361","秋田県 五城目町","","21,492","21,492","3,860","0","17,604","17,603","1","104,039,511","3,191,676"
"2014100000","2014年度","05363","秋田県 八郎潟町","","1,700","1,700","1,393","0","307","307","0","11,307,568","1,499,283"
"2014100000","2014年度","05366","秋田県 井川町","","4,795","4,795","2,123","0","2,568","2,568","0","29,560,696","1,650,127"
"2014100000","2014年度","05368","秋田県 大潟村","","17,011","17,011","15,966","577","468","368","100","116,107,770","1,364,561"
"2014100000","2014年度","05434","秋田県 美郷町","","16,834","16,834","9,635","0","7,183","7,179","4","98,127,653","6,055,322"
"2014100000","2014年度","05463","秋田県 羽後町","","23,078","23,078","6,922","0","16,226","15,444","782","103,777,436","4,494,780"
"2014100000","2014年度","05464","秋田県 東成瀬村","","20,369","20,369","2,957","0","17,357","16,417","940","32,602,641","683,302"
"2014100000","2014年度","06201","山形県 山形市","","38,130","38,130","17,065","0","20,727","20,133","594","175,898,430","34,888,167"
"2014100000","2014年度","06202","山形県 米沢市","","54,851","54,851","13,286","0","41,522","41,457","65","188,849,953","20,799,474"
"2014100000","2014年度","06203","山形県 鶴岡市","","131,153","131,153","40,277","0","91,035","91,034","1","483,340,624","29,302,451"
"2014100000","2014年度","06204","山形県 酒田市","","60,297","60,297","24,448","0","35,874","35,822","52","271,500,232","26,108,424"
"2014100000","2014年度","06205","山形県 新庄市","","22,285","22,285","9,534","0","12,651","11,958","693","113,103,507","8,763,998"
"2014100000","2014年度","06206","山形県 寒河江市","","13,903","13,903","6,893","0","6,934","6,903","31","67,764,499","9,389,399"
"2014100000","2014年度","06207","山形県 上山市","","24,093","24,093","7,364","0","16,235","16,235","0","106,022,459","6,560,695"
"2014100000","2014年度","06208","山形県 村山市","","19,698","19,698","9,121","0","10,824","10,798","26","103,884,778","7,010,839"
